Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Bangladesh,BGD,Population growth (annual %),SP.POP.GROW,0.876530534249878,0.908525895582217,0.958355912717609,0.938408350120779,0.911167733810249,0.89381937776758,0.892432416039535,0.850917315689336,0.820955197842845,0.84641125179804,0.836310836229073,0.814977993693211,1.02423384746683,1.22171475464107
Barbados,BRB,Population growth (annual %),SP.POP.GROW,0.407743308362451,0.325001827653213,0.288929228963865,0.26216966601587,0.245677832545378,0.230380947989644,0.217691837314076,0.204727378663704,0.192553930005438,0.176538259610281,0.174452216457154,0.159263661079578,0.0605883465692588,0.00637558575909917
Belarus,BLR,Population growth (annual %),SP.POP.GROW,-0.218522755959381,-0.234282914157686,-0.156617600248906,-0.0383800002667846,0.056151567510169,0.132853236725342,0.0877210878706449,-0.109782322950581,-0.213824206997671,-0.201786600970723,-0.42347525027949,-0.82823272086807,-0.804228426880244,-0.540824986374776
Belgium,BEL,Population growth (annual %),SP.POP.GROW,0.913639391631709,1.3010029017038,0.620163579337378,0.471340143966627,0.44392928847521,0.579446241677791,0.506300002451376,0.385228018372369,0.455184695275022,0.540461327098122,0.430996815099722,0.411601996532257,0.808165350001861,0.913715890414841
Belize,BLZ,Population growth (annual %),SP.POP.GROW,2.41171251993503,2.17847430341063,2.15086754763262,2.13397522406827,2.11317688838933,2.10144194153298,2.32231207163985,2.30310203964335,1.86459847610366,1.46284533510266,1.28323598131052,1.1534704907648,1.85124805102003,2.05772774277288
Benin,BEN,Population growth (annual %),SP.POP.GROW,2.98424162798508,2.97782202797765,2.96766540040992,2.94885160135819,2.9550187594558,2.95391627666724,2.92460216679542,2.88117869411855,2.8136418840483,2.73538842831436,2.66259875153288,2.59230167510348,2.54740926342667,2.52274772277722
Bermuda,BMU,Population growth (annual %),SP.POP.GROW,0.251394586009326,0.0125531547811924,-0.136600245767712,-0.113189762124124,-0.0708087171509757,-0.102367855986115,-0.0236382404794606,0.203106496014494,0.397146720463835,0.431459657274573,0.428052860400885,0.412307799470137,0.156108751379667,-0.0787967316952785
Bhutan,BTN,Population growth (annual %),SP.POP.GROW,1.0954380761045,1.0978069996978,1.10777662014052,1.10832494505463,1.07871798585886,1.01496572424441,0.973884473914115,0.86127488782821,0.716471130925301,0.66444642692507,0.675256502719854,0.703488233671584,0.703183917780367,0.698146584889649
Bolivia,BOL,Population growth (annual %),SP.POP.GROW,1.64440681785103,1.62276978666345,1.59965176170266,1.57374447646261,1.54455877769864,1.51686119793977,1.48970583998181,1.46124572329841,1.43337090655267,1.40657823805422,1.23396442673807,1.01931284088344,1.16425907336882,1.37334382280772
Bosnia and Herzegovina,BIH,Population growth (annual %),SP.POP.GROW,-1.77665932121615,-1.84492216631166,-1.93437927837206,-1.62767576055568,-1.2829607801223,-1.30696713269434,-1.30267774814121,-1.28437067954589,-1.22313569369776,-1.23185506471358,-1.39008469041609,-1.66384860150923,-1.24363802761194,-0.617510129445164
Botswana,BWA,Population growth (annual %),SP.POP.GROW,2.10943597528371,1.96877479635498,1.67774021157009,1.50921875015756,1.45441898422222,1.42753223737773,1.41970172619868,1.42047647332447,1.41898108514606,1.42262847077389,1.4394103578493,1.49130106425067,1.58848021878269,1.64031664035479
Brazil,BRA,Population growth (annual %),SP.POP.GROW,0.84088322514573,0.81381388423754,0.811598483382088,0.810511647523289,0.806314177734439,0.791721773592796,0.761972670496742,0.72824666001736,0.683439571425594,0.651994346081362,0.579350709708032,0.425360907216456,0.360180890872169,0.395928695574996
British Virgin Islands,VGB,Population growth (annual %),SP.POP.GROW,1.66509594565746,3.6716015538272,5.53862651548459,4.37795543415716,3.89440691825982,4.55459685304489,-1.8135515178247,-3.54213397683474,5.81552290387566,4.8931677135622,2.01285185510385,1.79872484022046,1.33986872052852,1.72311000328138
Brunei Darussalam,BRN,Population growth (annual %),SP.POP.GROW,1.89897689252094,1.78274591747739,1.53255515873327,1.38231470645459,1.34019436885468,1.30210359279592,1.25964272152269,1.2107045656128,1.15739958778106,1.10621350885567,1.06148281648515,0.96027430523198,0.804554269312164,0.782881746925984
Bulgaria,BGR,Population growth (annual %),SP.POP.GROW,-0.658275446635908,-0.641228920515067,-0.579220596364389,-0.559647217410859,-0.568389264052903,-0.638069468160719,-0.701382097841331,-0.730443175298289,-0.722080405222853,-0.703905641117455,-0.60024151846542,-0.814846471528947,-3.46781051603393,-3.00602010787702
Burkina Faso,BFA,Population growth (annual %),SP.POP.GROW,2.92577947499021,2.95657078370668,3.0171707485343,3.00083639274971,2.9733794200807,2.96196306547686,2.92508251378454,2.85291595529266,2.69713675384815,2.52989803984158,2.43522959287393,2.37649218888363,2.30907147387783,2.26973666268599
Burundi,BDI,Population growth (annual %),SP.POP.GROW,4.68101057302388,3.57769854786004,3.56852147814432,3.59186709345175,3.39447686677984,2.26851729292704,1.72186004024144,2.35048627086438,3.01898182778662,3.28367531420808,2.9086530249822,2.72425539520386,2.70585008916716,2.72764441044431
Cabo Verde,CPV,Population growth (annual %),SP.POP.GROW,0.717181999615317,0.325685661710053,0.0992767342106355,0.052725108136232,0.0197159536864678,0.0132719182020122,0.0312210963482392,0.0661175101881539,0.101723857752759,0.134109462358547,0.11178257414313,0.38203217521266,0.596688345869947,0.497087597239901
Cambodia,KHM,Population growth (annual %),SP.POP.GROW,1.55621745380597,1.51839242344005,1.49998418675996,1.49510212980529,1.4824372519955,1.46023762985186,1.45860767566845,1.38176596089867,1.24368277407927,1.26258301009769,1.47062988552696,1.47677836241244,1.33088813106016,1.28320677599476
Cameroon,CMR,Population growth (annual %),SP.POP.GROW,2.85766146651935,2.82842297078772,2.8130471843416,2.80909371019789,3.02592195035823,3.13934346036401,2.98933225067819,2.83499798189177,2.77030987519388,2.78164441246944,2.7244863481235,2.65496076580698,2.62905090961273,2.64245336134821
Canada,CAN,Population growth (annual %),SP.POP.GROW,1.11135202971694,0.97540725097113,1.08374652233653,1.05338098055318,1.00142284689661,0.760300145238936,1.13153974027004,1.19543575451553,1.43322615679352,1.46171259938134,1.08436897113225,0.553902422386893,1.81192255344382,2.93227401162387
Caribbean small states,CSS,Population growth (annual %),SP.POP.GROW,0.663707221499777,0.611670806455052,0.701788458968196,0.825161729832629,0.825401722586449,0.792906847980234,0.772940276415369,0.738726627966841,1.2944977366725,1.00653935669264,0.436094518323074,0.615409090865001,0.63941195696502,0.667059449050853
Cayman Islands,CYM,Population growth (annual %),SP.POP.GROW,2.77574348652733,2.74754077100958,2.71432817487524,2.6238432105591,2.53348566839008,2.43357767472909,2.33773131582921,2.24869427399836,2.15526905432315,2.08009420729087,1.9954930548265,2.05206347593734,2.09324575309515,2.00104859136332
Central African Republic,CAF,Population growth (annual %),SP.POP.GROW,-0.799202484181735,1.59035970102042,0.998867377606297,0.682377856508138,-0.415235398986532,0.132677645471712,1.80553237158984,1.67978155291511,1.76068487647458,1.34469255324203,1.64324789708014,1.68608971248183,-0.275432271573156,1.06107453184959
Central Europe and the Baltics,CEB,Population growth (annual %),SP.POP.GROW,-0.361666299699507,-0.23693312734882,-0.236056895481013,-0.227242619053044,-0.224290294293695,-0.244908659231584,-0.270537547296058,-0.262168852511451,-0.211939855530872,-0.152977297803531,-0.230756579555205,-1.37099846001803,-0.355886308735535,-0.113214356520089
Chad,TCD,Population growth (annual %),SP.POP.GROW,3.46077094768596,3.53020185416521,3.51265481153462,3.5694788341769,3.56998697827762,3.18336105662872,3.13868697646131,3.30639583736028,3.35956028710956,3.21991132048391,3.18197036099619,3.44423869357111,3.45668911084691,4.57399213394625
Channel Islands,CHI,Population growth (annual %),SP.POP.GROW,0.70224119137965,0.681691594926131,0.662148684316799,0.626273191358049,0.584896106024657,0.446380040967648,0.262115340226344,0.265690188653133,0.38266747377841,0.417438625700863,0.359172843142478,0.30392604241618,0.283869921965387,0.284259058075622
Chile,CHL,Population growth (annual %),SP.POP.GROW,1.00455362363927,0.986604121119825,0.959562935237505,0.95374468290385,0.996818460180589,1.0215666887643,1.2094154366484,1.58394825779579,1.78538584857741,1.59911795256016,0.896491953505063,0.441498091207504,0.495789591494285,0.53962870957127
China,CHN,Population growth (annual %),SP.POP.GROW,0.482959688678361,0.546457594880274,0.678345458846803,0.666072977690069,0.630326389541893,0.581456146657648,0.573050906069647,0.605245013482969,0.467672053461959,0.354740890170827,0.238040870229883,0.0892522000412526,-0.0130995013525784,-0.103794531589067
Colombia,COL,Population growth (annual %),SP.POP.GROW,1.13596836363633,1.07133727666266,1.00290782655336,0.948709328751527,0.892711563926366,0.864942376762699,0.990548549326914,1.45147726169193,1.83913784861099,1.78615507724394,1.43632167326968,1.09642825395961,1.06829295530618,1.12092864340999
Comoros,COM,Population growth (annual %),SP.POP.GROW,1.98790768401212,1.99871797531046,2.01149862727803,2.11384957294193,2.17541496047092,2.11093338446849,2.05111578193354,1.99257798738542,1.95274153616222,1.92385702700328,1.96199379762606,1.97631988078353,1.93837687010445,1.92327433672711
"Congo, Dem. Rep.",COD,Population growth (annual %),SP.POP.GROW,3.18751592835336,3.28016564590395,3.33860489598034,3.40170849300578,3.39069033335839,3.3022434270539,3.54100823238224,3.65684620577994,3.34726508426912,3.1695285579572,3.22098049233111,3.23790848096045,3.2234019442495,3.25963514299902
"Congo, Rep.",COG,Population growth (annual %),SP.POP.GROW,4.14243050486562,3.25058981932031,2.79640825415116,2.43092781986762,2.41608932821437,2.41638740919909,2.42169941927317,2.43024073423953,2.43884022378671,2.40634419722279,2.39477691216791,2.39414288318435,2.39665300284304,2.41919038084212
Costa Rica,CRI,Population growth (annual %),SP.POP.GROW,1.24057536472066,1.17549258554055,1.16676672488044,1.11328546681261,1.07499865275958,1.06246520512643,1.01105286688192,0.944345948457895,0.904494518403601,0.838278384859255,0.6929953994471,0.508564932290693,0.429453043658398,0.46646444898736
Cote d'Ivoire,CIV,Population growth (annual %),SP.POP.GROW,2.20359114199838,2.17265768049368,2.08872019159152,1.99427988380631,2.42493545476417,2.88906178023194,2.90076810314127,2.82237176165589,2.69696827034562,2.61916841176218,2.53019803537112,2.47398737434864,2.51622934953513,2.50384681190665
Croatia,HRV,Population growth (annual %),SP.POP.GROW,-0.226821270818422,-0.345264228485821,-0.474278461071106,-0.622679127955842,-0.766382113019195,-1.19410185876662,-1.08634598144505,-1.60675520461679,-1.31087324504252,-0.992302961069294,-0.894863743984583,-0.904000889163613,-0.603521952188318,0.104856226330186
Cuba,CUB,Population growth (annual %),SP.POP.GROW,0.023813604568028,0.0368335212213653,0.0141917100302061,-0.0443159532912746,-0.109741702698894,-0.0949432805207596,-0.0838750367097098,-0.157976772172404,-0.1843030451865,-0.216424863402489,-0.236755669324081,-0.486006262271645,-0.562151275082133,-0.361317873522215
Curacao,CUW,Population growth (annual %),SP.POP.GROW,1.26551415533004,1.42089766276671,0.829929595036991,1.13367890654299,1.34764139563651,1.31959390251523,1.06031644056836,0.319536038312865,-0.525178744011738,-1.19643951751799,-1.59676619476798,-1.6777912474095,-1.56965834139861,-1.43292207278827
Cyprus,CYP,Population growth (annual %),SP.POP.GROW,1.64898311615441,1.6424698555703,1.63540837414934,1.57480485967812,1.50114149056878,1.46213136863434,1.43370522557944,1.377808546931,1.30393306995205,1.24612155650882,1.20329712567783,1.1499785451605,1.06174678712373,1.0167681770201
Czechia,CZE,Population growth (annual %),SP.POP.GROW,0.29136167418042,0.206747667335417,0.139925655740972,0.0331699460503076,0.105277581527518,0.196588748472653,0.192048415842684,0.265642663548985,0.334427262299794,0.393788864202175,0.243222682211879,-1.81187141002542,1.5709725672011,1.78238907045946
Denmark,DNK,Population growth (annual %),SP.POP.GROW,0.444197154509531,0.411737855195019,0.376272242619955,0.416901360752097,0.507053283010163,0.706423849687002,0.780392644135167,0.643350903737356,0.495838925879129,0.358130915892652,0.291641177476633,0.433414489409722,0.787502464739957,0.741185515720057
Djibouti,DJI,Population growth (annual %),SP.POP.GROW,2.03332270229716,1.94884944824561,1.8993890613377,1.85261177020025,1.80056496059208,1.73961273409176,1.68519891610854,1.64286125399062,1.60259372935612,1.55766086478885,1.50228656339009,1.44268944208775,1.40352932560807,1.38410272350128
Dominica,DMA,Population growth (annual %),SP.POP.GROW,-0.00726095133303796,0.281339010328044,0.094086320276983,0.860031375499996,0.9394164226089,0.0525631657968539,-1.14845280097172,-1.60754211187345,-0.471208891199626,-0.432182012456847,-0.453294538586472,-0.550548598917183,-0.561078261856387,-0.473991407609536
Dominican Republic,DOM,Population growth (annual %),SP.POP.GROW,1.28013209833069,1.26934108138221,1.24691664021516,1.21814094005704,1.18674032060011,1.14988204322301,1.11122425240832,1.08787494846018,1.07428473724925,1.0333133463082,1.04334076460591,1.04082961778304,0.959629735113671,0.891159203732232
Early-demographic dividend,EAR,Population growth (annual %),SP.POP.GROW,1.55878267767766,1.5628864921208,1.50631611916559,1.4648499694905,1.389409724468,1.38294864374285,1.33889476014662,1.26898549756137,1.227368940274,1.23013063191095,1.22313600779404,1.0593157469979,1.12524616552361,1.16497016934463
East Asia & Pacific,EAS,Population growth (annual %),SP.POP.GROW,0.703231754128453,0.732080730743576,0.818298347186271,0.799913647233666,0.763691634894471,0.72048814429067,0.705470996829121,0.707765372801589,0.604283390982403,0.519461917814311,0.409683466373849,0.240805303101737,0.189625522122356,0.202354062492944
East Asia & Pacific (excluding high income),EAP,Population growth (annual %),SP.POP.GROW,0.744490709014173,0.78559409120551,0.877769064921765,0.861358324996317,0.8169394821373,0.767850983940548,0.750722855646657,0.760438686787452,0.644886334653421,0.551771286313254,0.453365943794125,0.315168303436934,0.235214356889642,0.185949551047358
East Asia & Pacific (IDA & IBRD countries),TEA,Population growth (annual %),SP.POP.GROW,0.748409242511983,0.789966158953575,0.883168966009833,0.866371584690313,0.821201434197391,0.771393894146001,0.754122570744457,0.764153872332059,0.647458503975542,0.553531844302626,0.454290197455236,0.314505803792841,0.233568119502081,0.184031725241482
Ecuador,ECU,Population growth (annual %),SP.POP.GROW,1.67708805313164,1.6415369766541,1.59213440589397,1.49740896116979,1.43205886583809,1.43093059839379,1.45809147770557,1.52946083980042,1.71572391035149,1.68935479627168,1.18125258230486,0.774314023514489,0.796723652034201,0.872456027022398
"Egypt, Arab Rep.",EGY,Population growth (annual %),SP.POP.GROW,1.91795124102801,2.1044607622412,2.24475795490011,2.30526364315625,2.27643956620182,2.09892554805563,2.03468294927084,1.99817843887244,1.89713831833082,1.75497438173801,1.62495386951696,1.4908053906311,1.48609697540294,1.68834126904494
El Salvador,SLV,Population growth (annual %),SP.POP.GROW,0.329632681613896,0.359883978139975,0.390819912101065,0.405850184762601,0.392073398284828,0.335654632494608,0.276539934558171,0.205133928097967,0.100922206462958,0.0403628806830014,0.198362574897496,0.338002420196154,0.39146192798287,0.465531145369394
Equatorial Guinea,GNQ,Population growth (annual %),SP.POP.GROW,4.59586770504622,4.34060206449919,4.07484554769573,3.99605995538999,3.90501924555756,3.79160484192286,3.66421838047825,3.53129362583944,3.39945242088076,3.271454421427,2.73390823188935,2.43551071649529,2.5130374213272,2.41057232825781
Eritrea,ERI,Population growth (annual %),SP.POP.GROW,1.96475727107645,1.79351881087532,1.27590736754429,1.22305147270022,0.674705166672434,0.334574415524454,0.614809318134095,0.817496698225399,1.33731409848117,1.47474580694345,1.56406078076077,1.77411588481268,1.75351368458045,1.77168715176453
Estonia,EST,Population growth (annual %),SP.POP.GROW,-0.22805796852935,-0.303582823643979,-0.357944411443807,-0.355891802625531,-0.262256175097854,0.0655525295417938,0.0291122255540077,0.121070631466687,0.348039137980543,0.371554389037477,0.197559185177642,0.105996956310127,1.33655151148286,1.57745133607335
